Unique Store_ID,Unique Product_ID,23.11.2019,30.11.2019,07.12.2019,14.12.2019,21.12.2019,28.12.2019,04.01.2020,11.01.2020,18.01.2020,25.01.2020,01.02.2020,08.02.2020,15.02.2020
Store 42,Product 265,5,5,5,5,5,5,5,5,4,2,2,2,0
Store 42,Product 360,12,12,12,12,12,12,12,12,12,12,12,12,12
Store 42,Product 537,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 435,3,2,2,2,1,2,2,2,2,2,2,2,0
Store 42,Product 468,10,10,9,9,9,9,9,9,9,7,5,3,3
Store 42,Product 563,6,6,4,4,3,1,7,5,4,4,4,2,-2
Store 42,Product 562,2,8,7,7,7,7,5,5,2,8,8,6,6
Store 42,Product 671,1,1,1,1,1,1,1,1,1,1,1,1,1
Store 42,Product 447,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 633,1,1,1,1,1,1,1,1,1,1,1,1,1
Store 42,Product 475,6,5,5,5,5,5,5,5,5,5,5,5,5
Store 42,Product 481,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 245,4,4,4,4,4,4,2,2,2,2,2,2,2
Store 42,Product 450,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 535,2,2,2,2,1,1,2,2,2,2,0,2,2
Store 42,Product 502,1,1,1,1,1,1,1,2,2,2,2,2,2
Store 42,Product 413,1,0,2,0,2,2,2,2,2,2,2,2,0
Store 42,Product 321,3,3,1,7,7,7,7,7,7,7,7,7,7
Store 42,Product 227,8,8,8,8,8,8,8,8,8,8,8,4,4
Store 42,Product 295,7,7,7,7,7,7,7,7,7,7,7,7,7
Store 42,Product 239,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 310,4,4,4,4,4,4,4,4,4,4,4,4,4
Store 42,Product 433,8,8,5,5,5,4,4,4,3,5,5,3,3
Store 42,Product 235,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 258,5,5,5,5,5,5,5,5,5,5,5,5,5
Store 42,Product 229,5,5,5,5,5,5,4,4,4,4,4,4,4
Store 42,Product 221,8,8,8,8,8,8,8,8,8,8,8,8,8
Store 42,Product 343,6,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 429,0,3,2,2,2,2,2,0,2,2,2,2,-2
Store 42,Product 541,8,7,6,2,6,5,3,8,8,8,6,6,6
Store 42,Product 410,3,3,3,2,3,3,2,2,2,2,2,2,2
Store 42,Product 251,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 436,2,2,2,1,2,2,1,2,2,2,2,2,2
Store 42,Product 564,3,3,2,2,2,2,1,2,2,2,2,2,2
Store 42,Product 606,1,2,2,1,2,2,1,2,2,2,2,2,2
Store 42,Product 421,3,3,2,2,4,4,4,4,4,2,0,0,-4
Store 42,Product 234,3,3,3,3,3,3,3,2,1,3,3,3,3
Store 42,Product 219,3,3,3,3,3,3,3,3,3,3,1,3,1
Store 42,Product 269,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 726,2,1,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 694,2,2,2,2,2,2,2,2,2,2,2,0,2
Store 42,Product 500,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 423,3,1,6,7,7,7,7,7,7,7,3,3,3
Store 42,Product 442,4,10,9,9,8,8,8,7,7,5,5,3,3
Store 42,Product 224,11,11,11,11,11,11,10,10,10,10,10,10,8
Store 42,Product 272,5,5,5,5,5,5,5,5,5,5,5,5,5
Store 42,Product 307,6,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 482,2,1,1,3,3,3,3,3,3,3,3,3,3
Store 42,Product 613,7,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 308,4,4,4,4,4,4,4,4,4,4,4,4,4
Store 42,Product 299,6,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 293,10,10,10,9,9,9,9,9,9,9,7,7,7
Store 42,Product 645,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 581,3,4,4,4,4,4,4,3,4,4,4,-4,12
Store 42,Product 660,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 215,3,3,3,3,3,3,3,3,3,3,3,3,1
Store 42,Product 448,3,3,3,3,2,1,2,2,2,0,2,2,2
Store 42,Product 263,11,11,11,11,11,11,11,11,11,11,11,11,11
Store 42,Product 561,2,2,3,3,3,3,2,2,2,2,2,0,2
Store 42,Product 692,1,2,2,2,1,1,2,2,2,2,2,2,2
Store 42,Product 576,0,6,6,6,6,6,6,6,5,5,3,3,3
Store 42,Product 302,9,9,9,9,9,9,9,9,9,9,9,9,9
Store 42,Product 257,11,11,11,11,11,11,11,11,11,11,11,11,11
Store 42,Product 449,2,2,1,1,2,2,2,2,2,2,2,2,2
Store 42,Product 426,3,3,3,3,2,2,2,3,3,3,3,3,3
Store 42,Product 460,3,3,3,3,3,2,3,3,3,3,1,3,3
Store 42,Product 439,3,2,3,0,1,1,3,2,2,4,2,4,4
Store 42,Product 600,2,2,2,2,2,1,6,6,6,6,6,6,6
Store 42,Product 529,2,2,2,2,2,2,2,1,2,2,0,0,2
Store 42,Product 774,8,8,8,8,8,7,7,7,7,7,7,7,7
Store 42,Product 268,7,7,7,7,7,7,7,7,7,7,7,7,7
Store 42,Product 243,6,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 264,7,7,7,7,7,7,7,7,7,7,7,7,7
Store 42,Product 254,6,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 287,7,7,7,7,7,7,7,7,7,7,7,7,7
Store 42,Product 247,2,1,6,6,6,6,4,4,4,4,4,4,4
Store 42,Product 335,6,6,6,6,6,6,6,6,6,6,6,6,6
Store 42,Product 602,2,2,1,2,2,2,2,2,2,2,2,0,2
Store 42,Product 434,3,3,3,3,3,3,3,3,3,1,3,3,3
Store 42,Product 569,3,5,5,3,5,4,2,4,4,4,4,4,2
Store 42,Product 470,4,4,4,4,4,4,4,4,4,4,4,2,2
Store 42,Product 458,2,2,2,2,2,2,2,2,2,2,0,2,2
Store 42,Product 455,4,4,4,4,4,4,4,4,3,3,3,3,3
Store 42,Product 496,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 630,4,4,4,4,4,4,4,4,3,3,1,3,1
Store 42,Product 615,4,4,2,4,1,6,6,6,6,4,2,-2,2
Store 42,Product 457,2,5,5,5,4,4,3,2,3,11,9,9,5
Store 42,Product 787,12,12,12,12,12,12,12,12,12,12,12,12,12
Store 42,Product 213,2,2,2,2,2,2,2,0,2,2,2,2,0
Store 42,Product 217,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 556,4,4,3,5,4,3,0,8,7,-1,1,29,27
Store 42,Product 348,24,23,23,23,22,20,20,19,19,19,17,29,27
Store 42,Product 275,4,4,4,4,4,3,2,2,2,2,2,2,2
Store 42,Product 242,5,5,5,5,5,5,5,5,5,5,5,5,5
Store 42,Product 504,4,4,4,4,4,4,4,4,4,4,4,4,4
Store 42,Product 472,3,3,4,3,1,4,3,2,4,2,2,4,4
Store 42,Product 454,3,3,3,3,3,2,1,2,2,2,2,2,2
Store 42,Product 446,0,3,3,3,3,3,0,4,4,4,4,4,4
Store 42,Product 419,0,1,2,1,1,0,2,2,2,2,2,2,2
Store 42,Product 811,3,3,3,3,3,3,3,3,3,3,1,3,3
Store 42,Product 791,2,2,2,2,2,2,2,1,2,2,2,2,2
Store 42,Product 765,1,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 803,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 42,Product 795,2,2,2,2,2,2,2,2,1,3,3,3,3
Store 42,Product 284,5,5,5,5,5,5,5,5,5,5,5,5,5
Store 42,Product 286,7,7,7,7,7,7,7,7,7,7,7,7,5
Store 42,Product 253,8,8,8,8,8,8,7,6,6,6,6,6,6
Store 42,Product 369,13,13,12,11,11,10,10,10,10,10,10,10,10
Store 42,Product 277,7,7,7,7,7,7,7,7,5,3,3,3,3
Store 42,Product 231,5,5,5,5,5,5,5,5,5,5,5,5,5
Store 42,Product 651,3,3,3,3,3,3,3,3,3,3,1,1,1
Store 42,Product 209,4,4,4,4,4,4,4,4,4,4,4,4,4
Store 42,Product 220,4,4,4,4,4,4,4,4,4,4,4,4,4
Store 42,Product 839,4,3,5,5,4,4,4,3,4,0,4,4,4
Store 42,Product 847,2,3,3,3,3,3,3,3,3,3,3,1,3
Store 42,Product 654,2,4,2,3,5,5,5,0,5,5,1,3,21
Store 42,Product 554,2,4,4,4,4,4,3,3,3,3,1,-1,1
Store 42,Product 431,5,5,5,5,5,5,5,5,5,5,5,5,3
Store 42,Product 546,5,5,5,3,3,1,2,3,2,6,4,-2,6
Store 42,Product 417,1,5,5,4,4,4,4,4,4,2,2,2,2
Store 42,Product 459,11,10,8,8,8,7,6,6,6,4,4,4,4
Store 42,Product 580,4,4,3,4,3,3,3,3,3,3,3,3,3
Store 42,Product 571,2,2,2,1,2,2,2,2,2,2,2,0,2
Store 42,Product 578,5,5,4,0,4,3,8,8,8,8,8,6,6
Store 42,Product 425,1,2,1,1,1,1,1,1,1,1,1,3,3
Store 42,Product 473,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 443,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 784,3,3,2,6,6,6,6,5,5,5,5,5,5
Store 42,Product 823,3,4,3,1,0,0,4,3,3,1,3,3,3
Store 42,Product 734,21,19,17,25,21,19,19,17,17,36,32,32,28
Store 42,Product 514,4,4,4,4,4,4,3,3,3,3,3,3,3
Store 42,Product 603,1,1,1,1,1,1,1,1,1,1,1,1,1
Store 42,Product 318,11,11,11,11,10,10,10,10,10,10,10,10,10
Store 42,Product 223,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 520,1,1,2,2,1,3,0,3,1,11,11,11,11
Store 42,Product 471,2,2,2,2,2,2,2,2,2,2,2,2,2
Store 42,Product 485,6,4,4,7,4,4,7,7,7,7,7,5,5
Store 42,Product 427,3,3,3,3,3,3,2,2,3,3,3,3,3
Store 42,Product 810,2,1,1,1,1,1,0,0,0,0,0,0,0
Store 42,Product 319,7,7,7,7,7,7,7,7,6,6,6,6,6
Store 42,Product 366,4,4,4,4,4,4,4,4,4,4,4,4,4
Store 42,Product 718,3,3,2,2,2,3,3,3,3,3,3,3,3
Store 42,Product 808,2,2,2,2,2,1,2,2,2,2,2,2,2
Store 42,Product 722,2,2,2,0,2,2,2,2,2,2,2,2,2
Store 42,Product 415,4,4,4,4,4,4,4,4,2,6,6,6,6
Store 42,Product 521,0,3,2,2,0,2,1,3,2,2,2,2,2
Store 42,Product 522,7,5,5,5,5,5,5,5,5,5,5,5,3
Store 42,Product 279,8,8,8,8,8,8,8,8,8,8,8,8,8
Store 42,Product 371,6,6,5,5,5,5,5,5,5,3,3,3,3
Store 42,Product 282,11,11,11,11,11,11,11,11,11,11,11,11,9
Store 42,Product 664,4,4,4,4,3,3,2,8,8,8,8,6,6
Store 42,Product 445,0,0,0,5,5,5,4,3,3,3,3,3,3
Store 42,Product 538,0,0,3,2,1,3,2,3,2,6,2,8,6
Store 43,Product 598,4,3,3,3,4,4,3,3,3,3,1,1,3
Store 43,Product 590,5,5,5,4,3,4,3,3,5,5,5,3,1
Store 43,Product 372,2,2,2,2,2,6,6,6,5,5,5,5,5
Store 43,Product 346,9,8,3,6,2,4,3,3,2,2,2,2,2
Store 43,Product 305,15,12,15,16,13,7,12,17,11,16,10,22,8
Store 43,Product 331,0,0,0,0,0,0,6,6,6,0,6,2,10
Store 43,Product 312,0,0,0,0,0,0,0,0,2,12,20,20,8
Store 43,Product 309,0,0,0,0,0,0,0,0,7,-3,3,-1,3
Store 43,Product 292,0,0,0,0,0,0,0,0,6,1,13,7,3
Store 43,Product 658,4,3,3,1,3,3,2,2,4,4,2,4,2
Store 43,Product 588,11,9,21,29,29,23,23,18,25,15,13,11,9
Store 43,Product 621,4,1,3,3,2,4,3,2,2,6,0,2,6
Store 43,Product 558,3,3,3,3,3,2,0,1,2,2,2,2,-2
Store 43,Product 526,0,3,2,2,3,2,2,2,3,4,4,4,4
Store 43,Product 599,2,1,2,2,2,1,2,2,2,2,2,0,2
Store 43,Product 662,3,3,3,3,3,3,3,3,3,5,7,7,7
Store 43,Product 642,13,11,7,9,3,5,10,5,8,6,0,10,0
Store 43,Product 728,11,11,16,9,16,5,1,4,2,9,7,19,11
Store 43,Product 744,3,9,5,10,7,3,6,1,1,0,14,12,10
Store 43,Product 735,5,6,9,7,7,5,3,4,1,8,6,10,4
Store 43,Product 704,12,31,30,17,14,20,15,11,14,23,53,37,21
Store 43,Product 706,4,7,3,2,5,3,3,1,3,2,12,8,4
Store 43,Product 702,203,188,169,177,159,187,146,158,200,174,88,98,136
Store 43,Product 644,10,13,10,8,8,6,6,17,16,12,10,4,-2
Store 43,Product 567,10,15,10,5,6,5,6,5,5,10,8,4,12
Store 43,Product 632,2,5,4,4,5,4,3,5,1,7,-1,5,5
Store 43,Product 648,5,10,8,5,8,7,4,1,4,12,8,8,6
Store 43,Product 650,10,10,8,6,9,6,2,6,5,5,-1,3,25
Store 43,Product 518,5,4,5,4,6,5,4,2,6,5,-1,5,-1
Store 43,Product 430,12,15,13,9,12,2,9,18,15,9,5,-1,9
Store 43,Product 296,2,3,3,3,8,8,7,5,0,0,4,4,2
Store 43,Product 441,3,3,5,3,8,6,6,6,5,5,3,3,3
Store 43,Product 259,4,4,2,1,3,3,2,2,4,4,2,2,0
Store 43,Product 278,2,2,2,2,1,7,7,7,7,7,5,1,1
Store 43,Product 628,12,8,11,8,5,9,9,4,8,4,-2,4,0
Store 43,Product 594,2,2,2,2,1,1,1,2,2,2,2,2,2
Store 43,Product 815,17,15,14,11,12,7,12,3,7,7,9,39,3
Store 43,Product 767,2,0,6,9,11,4,5,7,7,12,20,12,18
Store 43,Product 789,4,1,3,15,12,8,6,4,10,26,4,8,16
Store 43,Product 758,6,14,9,4,6,3,7,7,9,22,20,4,18
Store 43,Product 699,4,4,0,4,4,6,5,4,0,0,2,-2,4
Store 43,Product 424,9,7,11,11,7,4,9,8,8,4,2,-2,6
Store 43,Product 527,1,2,1,2,2,1,2,1,2,0,2,2,2
Store 43,Product 785,13,8,12,7,5,4,3,6,3,6,6,30,22
Store 43,Product 499,2,2,1,2,2,1,2,2,2,2,2,2,2
Store 43,Product 44,19,28,27,29,26,26,26,21,18,18,12,6,-8
Store 43,Product 453,9,11,10,13,9,1,5,8,8,8,4,4,6
Store 43,Product 452,2,2,2,2,2,1,2,2,1,3,1,1,3
Store 43,Product 506,3,3,3,3,2,2,2,3,3,1,3,3,3
Store 43,Product 488,2,2,2,2,2,2,2,2,2,2,0,2,2
Store 43,Product 587,7,2,8,4,3,6,4,2,8,8,6,-2,-4
Store 43,Product 821,4,6,7,1,4,1,6,5,4,10,6,10,12
Store 43,Product 860,16,16,16,16,16,16,17,17,34,47,61,75,43
Store 43,Product 622,2,2,2,2,2,1,2,2,2,2,2,2,2
Store 43,Product 519,2,3,3,3,2,2,3,1,2,6,4,2,10
Store 43,Product 547,2,2,0,3,1,4,4,4,4,4,8,8,8
Store 43,Product 533,3,3,3,3,2,2,2,2,2,2,2,4,6
Store 43,Product 540,4,4,4,5,5,3,3,2,2,0,4,4,6
Store 43,Product 698,2,0,1,2,2,2,2,2,2,2,2,0,0
Store 43,Product 289,10,16,16,13,12,11,6,8,7,8,-4,16,16
Store 43,Product 589,4,4,4,4,3,3,3,3,3,5,5,5,5
Store 43,Product 285,2,6,5,4,1,6,5,5,4,4,2,2,0
Store 43,Product 248,4,2,2,3,1,2,2,2,3,3,1,-1,3
Store 43,Product 244,7,4,3,2,9,5,4,4,10,2,6,4,-4
Store 43,Product 255,17,13,13,17,18,11,7,4,25,17,25,5,21
Store 43,Product 252,9,3,6,4,10,1,0,4,13,17,15,15,25
Store 43,Product 256,4,3,9,3,8,7,1,6,5,5,3,1,-1
Store 43,Product 306,8,5,5,6,5,8,5,1,13,21,17,9,19
Store 43,Product 210,10,11,9,8,4,2,2,2,6,2,10,6,-4
Store 43,Product 280,10,7,2,5,2,2,0,3,11,-5,-5,29,19
Store 43,Product 249,8,7,10,7,1,4,3,3,5,6,2,4,0
Store 43,Product 228,7,6,4,3,3,2,2,3,3,3,5,-3,1
Store 43,Product 208,7,11,0,10,6,5,5,0,0,8,12,8,2
Store 43,Product 225,15,13,13,8,3,2,2,1,4,7,17,7,9
Store 43,Product 216,5,4,0,6,4,3,1,2,4,10,6,0,10
Store 43,Product 497,8,8,9,6,6,1,6,5,11,-2,20,18,6
Store 43,Product 641,3,3,3,3,3,3,2,3,3,3,3,3,3
Store 43,Product 483,10,12,9,5,11,11,10,8,7,1,1,-1,-3
Store 43,Product 565,2,2,2,2,2,1,2,2,2,2,2,2,2
Store 43,Product 261,10,7,3,6,10,7,6,5,6,4,4,4,4
Store 43,Product 536,-1,3,3,3,1,2,3,3,2,2,2,2,2
Store 43,Product 631,5,5,4,3,2,5,4,4,3,3,3,3,-1
Store 43,Product 440,5,3,6,6,7,1,5,5,5,5,5,5,3
Store 43,Product 873,0,1,5,0,6,3,1,1,2,2,2,2,2
Store 43,Product 838,4,3,2,5,0,3,0,0,0,2,-4,2,2
Store 43,Product 438,3,3,2,3,3,3,3,1,2,2,0,4,4
Store 43,Product 273,4,3,2,6,5,5,5,4,3,3,1,9,5
Store 43,Product 281,4,3,3,1,3,3,3,3,3,-1,3,5,5
Store 43,Product 501,7,5,5,1,5,5,0,7,9,7,13,13,9
Store 43,Product 591,3,3,1,4,2,3,4,1,1,15,9,17,19
Store 43,Product 340,6,1,5,3,9,5,8,8,7,7,1,-1,3
Store 43,Product 323,13,14,9,30,23,7,9,5,8,2,0,8,4
Store 43,Product 212,9,15,12,13,10,8,14,16,11,15,5,15,1
Store 43,Product 214,4,4,3,4,4,3,0,2,3,-1,-3,1,-1
Store 43,Product 444,35,39,39,40,41,37,32,42,50,52,32,14,-4
Store 43,Product 713,5,1,9,6,9,4,4,9,3,14,18,8,2
Store 43,Product 729,16,21,20,18,18,19,11,11,11,18,8,-2,2
Store 43,Product 720,12,17,12,10,6,13,12,13,8,16,16,22,28
Store 43,Product 570,5,21,23,20,13,11,6,15,11,17,3,9,9
Store 43,Product 577,3,3,3,3,0,3,2,1,2,15,15,13,9
Store 43,Product 548,3,3,2,2,0,3,3,0,4,4,4,4,2
Store 43,Product 595,23,18,10,11,12,7,9,15,13,18,8,14,6
Store 43,Product 640,15,14,12,13,12,10,3,5,9,13,13,11,13
Store 43,Product 236,0,2,2,2,2,2,2,0,1,2,2,-2,2
Store 43,Product 605,6,5,5,6,4,4,3,2,6,6,0,8,8
Store 43,Product 559,7,4,4,6,4,3,3,3,4,2,-2,0,-4
Store 43,Product 545,6,6,2,3,2,3,4,4,3,1,5,3,3
Store 43,Product 542,8,8,11,6,13,10,8,11,11,-3,9,1,13
Store 43,Product 637,4,4,3,3,2,0,2,2,2,0,4,4,4
Store 43,Product 659,4,3,6,3,2,7,6,3,1,7,5,5,5
Store 43,Product 697,5,3,3,3,3,2,3,3,5,1,-3,3,-1
Store 43,Product 743,0,0,2,3,2,1,2,2,4,4,-2,0,-2
Store 43,Product 21,10,3,17,16,11,8,5,3,3,2,2,-6,10
Store 43,Product 12,2,1,1,1,1,0,0,1,2,2,-2,2,2
Store 43,Product 484,35,36,37,36,39,28,26,23,20,11,1,-11,-11
Store 43,Product 495,0,0,0,0,3,3,3,3,1,1,-1,5,1
Store 43,Product 551,3,3,2,1,1,1,3,3,3,-3,3,3,3
Store 43,Product 586,5,5,5,5,5,5,5,5,5,5,5,5,-1
Store 43,Product 604,5,7,4,7,5,3,2,6,4,14,8,14,6
Store 43,Product 727,5,5,4,2,2,3,3,3,4,1,5,5,5
Store 43,Product 611,16,12,15,12,9,4,9,12,15,13,1,1,1
Store 43,Product 294,2,1,6,6,6,6,5,5,4,13,7,7,7
Store 43,Product 246,3,2,6,6,5,4,2,2,2,12,2,6,6
Store 43,Product 414,4,6,5,5,5,5,2,2,2,0,-2,-2,-2
Store 43,Product 593,16,13,12,8,6,4,4,1,5,2,2,2,2
Store 43,Product 625,6,5,5,5,5,5,2,4,3,6,6,8,8
Store 43,Product 610,4,2,5,5,3,4,2,4,3,2,2,8,2
Store 43,Product 493,3,7,3,6,5,4,4,4,2,13,13,13,13
Store 43,Product 478,14,11,13,12,9,7,6,7,11,6,0,14,4
Store 43,Product 479,4,12,11,8,5,6,4,9,7,-2,2,2,6
Store 43,Product 627,23,19,13,15,8,7,7,8,3,-1,-1,7,9
Store 43,Product 544,6,6,6,3,2,1,-1,0,0,-3,-1,7,15
Store 43,Product 553,5,4,4,0,1,4,2,2,2,6,0,8,6
Store 43,Product 363,8,5,7,4,10,10,3,5,11,11,15,11,-3
Store 43,Product 532,20,18,16,12,8,5,3,3,5,3,3,1,5
Store 43,Product 498,22,19,16,17,13,6,11,17,12,14,10,10,12
Store 43,Product 597,4,4,5,4,4,2,1,1,2,4,4,2,2
Store 43,Product 579,0,4,6,2,6,5,3,3,7,5,-3,7,5
Store 43,Product 609,12,9,9,5,10,10,9,5,8,4,12,10,8
Store 43,Product 265,6,6,6,5,11,11,6,1,4,10,-8,10,14
Store 43,Product 360,4,10,4,7,4,10,3,3,1,10,8,8,8
Store 43,Product 537,7,6,4,4,6,5,5,5,5,5,-3,-1,-1
Store 43,Product 477,3,1,2,2,4,4,4,1,2,2,6,4,0
Store 43,Product 435,14,23,19,17,13,11,10,8,7,5,1,-1,1
Store 43,Product 468,16,23,18,6,24,32,24,29,28,20,10,2,-6
Store 43,Product 563,19,13,4,12,6,7,7,21,14,14,10,6,8
Store 43,Product 562,24,19,14,11,8,5,1,4,2,4,4,6,6
Store 43,Product 786,6,5,4,4,4,8,6,3,18,15,21,23,27
Store 43,Product 684,13,20,17,9,5,5,3,6,5,1,-3,-5,-5
Store 43,Product 671,14,13,9,15,14,13,11,11,11,7,-11,-1,-1
Store 43,Product 653,2,2,2,3,5,4,2,2,4,2,0,2,0
Store 43,Product 573,5,5,4,5,5,2,3,3,3,1,1,3,5
Store 43,Product 447,4,3,1,5,4,3,2,2,2,4,2,0,2
Store 43,Product 24,15,15,13,10,4,1,6,5,3,5,9,5,3
Store 43,Product 67,8,6,4,6,2,3,1,4,3,3,3,3,5
Store 43,Product 475,2,1,5,3,1,4,4,4,4,4,4,4,8
Store 43,Product 481,2,2,0,2,2,3,2,2,2,2,4,4,4
Store 43,Product 778,8,8,6,6,5,4,4,4,4,0,0,-4,0
Store 43,Product 237,14,5,2,0,-1,-1,19,11,24,14,10,-2,10
Store 43,Product 963,6,4,4,4,4,4,4,11,8,8,-4,8,8
Store 43,Product 695,3,2,2,0,2,1,2,2,1,8,6,0,8
Store 43,Product 245,7,6,6,5,5,5,5,4,4,3,3,3,11
Store 43,Product 450,5,3,3,3,3,1,2,2,2,-2,2,2,2
Store 43,Product 736,9,9,7,5,7,7,13,12,12,11,7,3,-1
Store 43,Product 535,3,1,4,3,4,2,5,4,4,4,4,-2,-2
Store 43,Product 502,1,2,2,2,2,2,2,2,2,0,2,2,2
Store 43,Product 413,4,2,3,4,3,5,4,2,0,2,0,0,0
Store 43,Product 321,6,11,7,8,6,9,6,6,6,3,1,11,9
Store 43,Product 227,8,7,6,5,4,1,6,9,4,16,16,14,8
Store 43,Product 437,3,3,3,3,3,3,3,2,1,3,3,3,5
Store 43,Product 467,3,3,2,1,3,3,3,3,2,0,0,4,4
Store 43,Product 295,15,13,13,23,20,15,13,12,10,10,10,10,10
Store 43,Product 239,6,11,9,3,6,5,3,7,9,8,4,2,8
Store 43,Product 310,7,7,4,4,7,6,5,2,12,12,10,8,8
Store 43,Product 433,62,59,65,62,61,55,60,62,66,54,38,24,20
Store 43,Product 235,4,5,1,2,5,6,4,4,3,3,3,-3,5
Store 43,Product 740,8,8,6,3,1,7,7,6,5,6,10,10,2
Store 43,Product 258,26,24,23,23,33,31,21,24,46,48,40,40,44
Store 43,Product 229,15,15,12,10,32,28,36,22,25,26,24,24,52
Store 43,Product 221,7,7,7,6,3,5,3,3,9,4,0,2,-2
Store 43,Product 343,11,7,11,9,5,4,10,10,9,9,9,7,7
Store 43,Product 629,3,3,2,3,3,3,2,0,3,2,2,2,0
Store 43,Product 429,8,6,11,11,7,5,3,2,5,3,-5,3,3
Store 43,Product 541,17,30,22,14,17,12,18,13,16,33,27,25,13
Store 43,Product 410,9,11,23,20,15,9,9,6,6,0,-2,-2,-6
Store 43,Product 251,2,2,5,3,2,2,1,2,2,6,4,4,4
Store 43,Product 763,19,23,18,14,20,12,8,9,23,18,46,42,46
Store 43,Product 436,3,5,4,4,3,3,3,3,1,3,-1,1,3
Store 43,Product 552,1,2,1,2,2,2,2,2,2,2,2,2,0
Store 43,Product 564,4,4,6,6,5,4,0,3,2,6,4,0,4
Store 43,Product 606,3,3,3,3,3,3,3,3,3,3,1,3,3
Store 43,Product 358,5,9,7,4,10,6,4,9,9,7,7,5,5
Store 43,Product 330,5,9,7,7,6,4,4,4,10,8,8,4,2
Store 43,Product 421,13,8,8,7,6,2,5,5,3,5,11,11,7
Store 43,Product 276,4,4,7,6,4,8,8,8,7,7,7,7,3
Store 43,Product 350,9,9,9,9,9,9,3,9,6,6,2,2,10
Store 43,Product 234,2,2,3,3,9,8,7,4,4,2,-4,0,0
Store 43,Product 219,25,19,16,17,11,8,8,13,12,13,1,17,19
Store 43,Product 509,7,6,16,15,14,14,14,13,10,7,3,3,9
Store 43,Product 361,9,3,11,6,10,4,2,7,7,7,7,7,7
Store 43,Product 269,4,3,6,3,11,5,4,4,4,4,4,4,-2
Store 43,Product 351,8,5,7,7,1,6,5,2,7,3,7,13,11
Store 43,Product 726,5,5,5,4,4,3,2,0,4,4,4,4,2
Store 43,Product 694,5,7,5,4,4,3,3,4,3,4,0,6,2
Store 43,Product 500,3,6,4,4,4,6,6,5,4,6,2,2,2
Store 43,Product 423,43,48,56,48,53,36,41,42,33,24,12,0,-12
Store 43,Product 442,73,79,81,86,93,80,67,75,70,50,30,-12,-6
Store 43,Product 432,51,60,53,46,37,26,28,25,29,27,23,5,-7
Store 43,Product 274,3,3,3,2,3,5,5,5,5,3,1,-3,1
Store 43,Product 667,12,10,9,6,11,9,7,11,8,6,4,2,12
Store 43,Product 224,4,3,2,7,16,14,17,11,12,10,4,-4,10
Store 43,Product 272,11,10,9,8,5,5,2,4,15,-1,5,1,1
Store 43,Product 307,11,19,6,18,9,5,5,5,5,5,23,21,19
Store 43,Product 298,13,8,4,2,1,1,6,5,5,3,3,3,3
Store 43,Product 416,25,19,17,11,11,10,8,7,7,7,7,7,7
Store 43,Product 482,20,20,14,10,5,6,8,6,10,8,22,16,10
Store 43,Product 487,7,6,6,5,4,4,4,8,8,8,4,2,2
Store 43,Product 612,2,7,7,6,6,4,0,1,1,0,12,12,10
Store 43,Product 613,7,7,6,4,2,7,6,4,4,2,2,2,2
Store 43,Product 750,7,8,7,4,6,3,7,5,3,9,7,7,-5
Store 43,Product 959,19,13,10,4,1,0,19,34,21,18,12,-4,-6
Store 43,Product 226,10,10,8,6,2,3,3,3,4,4,2,2,4
Store 43,Product 716,6,4,5,3,2,4,3,4,3,8,8,4,4
Store 43,Product 705,29,20,18,20,17,14,15,19,18,-4,16,4,0
Store 43,Product 308,12,14,6,13,15,12,10,8,8,5,-1,-1,-1
Store 43,Product 250,7,3,3,3,2,2,1,7,3,12,12,12,10
Store 43,Product 299,11,9,8,8,4,3,2,0,11,11,7,7,7
Store 43,Product 293,37,34,45,45,28,26,15,14,13,9,9,9,5
Store 43,Product 324,9,7,13,9,20,18,8,7,8,8,10,10,8
